Timestamp_ms,TargetRPM,RealRPM,Current_mA,Kp,Ki,Kd,PWM,Mode
1825580,25.0,2.1,53.0,2.69,0.860,0.555,117,1
1825680,25.0,3.1,50.6,2.61,0.839,0.545,112,1
1825780,25.0,4.2,49.4,2.56,0.829,0.538,108,1
1825880,25.0,5.4,47.2,2.48,0.809,0.527,103,1
1825980,25.0,6.6,50.0,2.54,0.831,0.535,105,1
1826080,25.0,7.6,46.9,2.44,0.804,0.521,101,1
1826180,25.0,8.5,53.8,2.61,0.860,0.544,108,1
1826280,25.0,9.2,53.9,2.60,0.861,0.543,108,1
1826380,25.0,9.9,58.0,2.70,0.894,0.556,112,1
1826480,25.0,10.5,54.7,2.60,0.866,0.543,108,1
1826580,25.0,11.1,52.8,2.54,0.850,0.535,106,1
1826680,25.0,11.6,53.6,2.55,0.856,0.537,107,1
1826780,25.0,12.1,54.1,2.56,0.860,0.538,107,1
1826880,25.0,12.5,52.9,2.53,0.853,0.537,107,1
1826980,25.0,12.8,49.2,2.46,0.827,0.529,105,1
1827080,25.0,13.1,44.9,2.37,0.797,0.521,101,1
1827180,25.0,13.2,45.9,2.40,0.805,0.524,104,1
1827280,25.0,13.3,49.6,2.47,0.833,0.533,108,1
1827380,25.0,13.3,51.9,2.52,0.850,0.539,111,1
1827480,25.0,13.4,48.4,2.44,0.825,0.532,109,1
1827580,25.0,13.5,49.4,2.47,0.833,0.535,110,1
1827680,25.0,13.6,46.3,2.41,0.811,0.528,108,1
1827780,25.0,13.7,50.8,2.50,0.845,0.540,113,1
1827880,25.0,13.8,47.7,2.44,0.823,0.533,111,1
1827980,25.0,14.0,51.8,2.53,0.855,0.544,115,1
1828080,25.0,14.2,46.1,2.41,0.813,0.532,110,1
1828180,25.0,14.4,45.0,2.39,0.806,0.531,109,1
1828280,25.0,14.6,46.9,2.43,0.821,0.536,112,1
1828380,25.0,14.7,47.4,2.44,0.826,0.538,113,1
1828480,25.0,14.9,47.7,2.45,0.829,0.539,114,1
1828580,25.0,15.0,45.6,2.41,0.814,0.535,113,1
1828680,25.0,15.1,45.3,2.40,0.813,0.536,113,1
1828780,25.0,15.3,48.3,2.46,0.836,0.543,116,1
1828880,25.0,15.4,49.7,2.49,0.847,0.547,118,1
1828980,25.0,15.6,51.1,2.53,0.858,0.552,120,1
1829080,25.0,15.8,50.0,2.50,0.851,0.550,119,1
1829180,25.0,16.0,49.1,2.49,0.845,0.549,118,1
1829280,25.0,16.3,53.0,2.57,0.875,0.560,123,1
1829380,25.0,16.6,52.4,2.56,0.873,0.560,122,1
1829480,25.0,16.8,57.9,2.69,0.914,0.575,128,1
1829580,25.0,17.1,54.3,2.61,0.890,0.568,124,1
1829680,25.0,17.5,55.0,2.63,0.896,0.571,125,1
1829780,25.0,17.8,53.5,2.60,0.886,0.569,123,1
1829880,25.0,18.2,54.2,2.62,0.894,0.573,123,1
1829980,25.0,18.6,57.8,2.70,0.922,0.583,127,1
1830080,25.0,19.0,58.0,2.71,0.925,0.585,127,1
1830180,25.0,19.3,56.5,2.68,0.915,0.583,125,1
1830280,25.0,19.7,56.4,2.68,0.916,0.585,125,1
1830380,25.0,20.0,56.4,2.68,0.917,0.586,125,1
1830480,25.0,20.3,55.0,2.65,0.908,0.584,124,1
1830580,25.0,20.5,56.3,2.68,0.919,0.588,125,1
1830680,25.0,20.8,52.3,2.60,0.890,0.580,120,1
1830780,25.0,21.0,50.7,2.56,0.879,0.577,119,1
1830880,25.0,21.2,53.3,2.62,0.899,0.584,122,1
1830980,25.0,21.3,58.2,2.73,0.936,0.597,127,1
1831080,25.0,21.4,56.4,2.69,0.923,0.593,125,1
1831180,25.0,21.5,61.7,2.81,0.963,0.607,131,1
1831280,25.0,21.7,54.7,2.66,0.912,0.590,124,1
1831380,25.0,21.8,51.4,2.58,0.888,0.582,121,1
1831480,25.0,22.0,49.0,2.54,0.871,0.577,118,1
1831580,25.0,22.1,48.1,2.52,0.864,0.576,117,1
1831680,25.0,22.1,46.3,2.49,0.852,0.572,116,1
1831780,25.0,22.1,47.4,2.51,0.860,0.574,118,1
1831880,25.0,22.1,49.6,2.55,0.876,0.579,120,1
1831980,25.0,22.0,51.2,2.58,0.887,0.583,123,1
1832080,25.0,22.0,51.9,2.60,0.892,0.584,123,1
1832180,25.0,22.0,49.7,2.55,0.876,0.579,121,1
1832280,25.0,22.0,49.5,2.55,0.875,0.579,121,1
1832380,25.0,22.0,52.5,2.61,0.897,0.586,125,1
1832480,25.0,22.0,50.8,2.57,0.885,0.582,123,1
1832580,25.0,22.1,50.1,2.56,0.880,0.581,123,1
1832680,25.0,22.1,49.0,2.54,0.872,0.578,121,1
1832780,25.0,22.1,47.7,2.52,0.862,0.576,120,1
1832880,25.0,22.2,46.3,2.49,0.852,0.572,119,1
1832980,25.0,22.2,45.2,2.47,0.844,0.570,118,1
1833080,25.0,22.1,45.9,2.48,0.849,0.571,119,1
1833180,25.0,22.1,44.6,2.45,0.839,0.568,118,1
1833280,25.0,22.1,43.7,2.44,0.832,0.566,118,1
1833380,25.0,22.1,41.5,2.40,0.816,0.561,116,1
1833480,25.0,22.0,42.1,2.41,0.820,0.562,117,1
1833580,25.0,22.0,40.2,2.37,0.806,0.558,115,1
1833680,25.0,21.9,41.9,2.40,0.819,0.561,117,1
1833780,25.0,21.9,40.7,2.38,0.809,0.558,116,1
1833880,25.0,21.8,47.0,2.50,0.856,0.573,123,1
1833980,25.0,21.8,45.3,2.47,0.843,0.569,122,1
1834080,25.0,21.8,50.9,2.57,0.885,0.581,128,1
1834180,25.0,21.8,46.8,2.49,0.854,0.572,124,1
1834280,25.0,21.8,45.6,2.47,0.846,0.570,123,1
1834380,25.0,21.9,46.6,2.49,0.854,0.572,124,1
1834480,25.0,21.9,45.7,2.48,0.847,0.571,123,1
1834580,25.0,21.9,44.7,2.46,0.840,0.569,122,1
1834680,25.0,22.0,42.7,2.42,0.825,0.564,120,1
1834780,25.0,22.0,41.8,2.40,0.819,0.562,120,1
1834880,25.0,22.0,41.4,2.39,0.816,0.561,119,1
1834980,25.0,22.0,46.0,2.48,0.850,0.572,125,1
1835080,25.0,22.0,49.4,2.55,0.875,0.580,129,1
1835180,25.0,22.1,51.1,2.58,0.888,0.584,131,1
1835280,25.0,22.1,49.6,2.55,0.877,0.581,129,1
1835380,25.0,22.2,53.4,2.63,0.906,0.590,133,1
1835480,25.0,22.3,56.4,2.70,0.929,0.598,136,1
1835580,25.0,22.4,54.3,2.65,0.913,0.593,134,1
1835680,25.0,22.5,54.8,2.67,0.917,0.595,134,1
1835780,25.0,22.7,56.5,2.71,0.931,0.600,136,1
1835880,25.0,22.9,54.6,2.66,0.917,0.596,134,1
1835980,25.0,23.1,56.1,2.70,0.929,0.601,135,1
1836080,25.0,23.2,60.9,2.81,0.965,0.613,140,1
1836180,25.0,23.5,55.1,2.68,0.923,0.600,133,1
1836280,25.0,23.7,53.1,2.64,0.909,0.596,131,1
1836380,25.0,23.9,52.1,2.62,0.902,0.594,129,1
1836480,25.0,24.1,49.2,2.56,0.882,0.588,126,1
1836580,25.0,24.2,49.5,2.57,0.884,0.589,126,1
1836680,25.0,24.3,46.7,2.51,0.864,0.583,123,1
1836780,25.0,24.4,43.9,2.46,0.844,0.577,120,1
1836880,25.0,24.4,45.4,2.49,0.855,0.581,123,1
1836980,25.0,24.3,49.3,2.57,0.884,0.589,127,1
1837080,25.0,24.3,51.2,2.60,0.898,0.594,129,1
1837180,25.0,24.3,48.3,2.55,0.876,0.587,126,1
1837280,25.0,24.4,51.4,2.61,0.899,0.594,129,1
1837380,25.0,24.4,54.7,2.68,0.923,0.603,132,1
1837480,25.0,24.4,52.1,2.62,0.905,0.596,130,1
1837580,25.0,24.5,60.7,2.81,0.969,0.618,139,1
1837680,25.0,24.5,62.5,2.85,0.982,0.623,141,1
1837780,25.0,24.6,58.2,2.76,0.951,0.613,135,1
1837880,25.0,24.8,55.0,2.69,0.927,0.605,132,1
1837980,25.0,24.9,56.8,2.73,0.941,0.610,133,1
1838080,25.0,25.0,58.4,2.77,0.954,0.615,135,1
1838180,25.0,25.2,60.0,2.80,0.966,0.619,136,1
1838280,25.0,25.3,56.9,2.74,0.944,0.612,133,1
1838380,25.0,25.4,62.7,2.86,0.987,0.627,139,1
1838480,25.0,25.5,57.8,2.76,0.951,0.615,133,1
1838580,25.0,25.7,58.4,2.77,0.956,0.617,133,1
1838680,25.0,25.8,53.9,2.67,0.923,0.606,128,1
1838780,25.0,25.9,50.6,2.60,0.898,0.599,125,1
1838880,25.0,25.9,50.8,2.61,0.901,0.599,125,1
1838980,25.0,25.9,47.1,2.54,0.873,0.591,121,1
1839080,25.0,25.9,46.8,2.53,0.871,0.590,121,1
1839180,25.0,25.8,47.0,2.53,0.872,0.590,122,1
1839280,25.0,25.8,43.9,2.47,0.849,0.583,118,1
1839380,25.0,25.7,42.3,2.44,0.836,0.579,117,1
1839480,25.0,25.5,43.3,2.46,0.843,0.580,118,1
1839580,25.0,25.4,42.2,2.44,0.835,0.577,118,1
1839680,25.0,25.2,41.0,2.41,0.825,0.574,117,1
1839780,25.0,25.0,43.1,2.45,0.840,0.578,120,1
1839880,25.0,24.8,46.1,2.51,0.862,0.584,123,1
1839980,25.0,24.7,49.2,2.57,0.884,0.590,127,1
1840080,25.0,24.6,50.4,2.59,0.892,0.593,128,1
1840180,25.0,24.5,53.8,2.66,0.917,0.601,132,1
1840280,25.0,24.5,51.2,2.60,0.898,0.594,128,1
1840380,25.0,24.5,49.6,2.57,0.886,0.591,126,1
1840480,25.0,24.5,51.1,2.60,0.897,0.594,128,1
1840580,25.0,24.5,55.5,2.70,0.930,0.605,133,1
1840680,25.0,24.5,61.9,2.84,0.978,0.621,140,1
1840780,25.0,24.6,60.3,2.80,0.966,0.617,137,1
1840880,25.0,24.7,61.3,2.83,0.974,0.621,138,1
1840980,25.0,24.9,63.8,2.89,0.993,0.628,140,1
1841080,25.0,25.0,59.0,2.78,0.958,0.616,135,1
1841180,25.0,25.2,57.8,2.75,0.950,0.614,133,1
1841280,25.0,25.4,63.6,2.88,0.994,0.629,139,1
1841380,25.0,25.5,58.9,2.78,0.959,0.618,134,1
1841480,25.0,25.7,58.7,2.78,0.958,0.618,133,1
1841580,25.0,25.8,55.7,2.71,0.936,0.611,129,1
1841680,25.0,25.9,56.1,2.72,0.940,0.612,130,1
1841780,25.0,26.0,54.9,2.70,0.931,0.610,128,1
1841880,25.0,26.0,52.5,2.64,0.913,0.604,126,1
1841980,25.0,26.0,50.4,2.60,0.898,0.599,124,1
1842080,25.0,26.0,60.3,2.82,0.972,0.623,134,1
1842180,25.0,26.0,55.5,2.71,0.936,0.611,129,1
1842280,25.0,26.0,52.6,2.64,0.914,0.604,126,1
1842380,25.0,26.0,55.1,2.70,0.933,0.610,128,1
1842480,25.0,26.0,58.8,2.78,0.960,0.619,132,1
1842580,25.0,26.0,58.1,2.77,0.955,0.618,131,1
1842680,25.0,26.0,59.1,2.79,0.962,0.620,133,1
1842780,25.0,26.0,55.6,2.71,0.936,0.611,128,1
1842880,25.0,26.0,53.3,2.66,0.919,0.606,126,1
1842980,25.0,26.0,53.3,2.66,0.919,0.606,126,1
1843080,25.0,26.0,53.0,2.65,0.917,0.605,126,1
1843180,25.0,26.0,53.8,2.67,0.923,0.607,127,1
1843280,25.0,25.9,50.5,2.60,0.898,0.599,123,1
1843380,25.0,25.9,52.2,2.63,0.910,0.602,125,1
1843480,25.0,25.9,50.4,2.60,0.897,0.598,123,1
1843580,25.0,25.8,54.2,2.68,0.925,0.607,127,1
1843680,25.0,25.7,51.4,2.62,0.904,0.600,124,1
1843780,25.0,25.7,50.8,2.61,0.900,0.598,124,1
1843880,25.0,25.7,53.7,2.67,0.921,0.605,127,1
1843980,25.0,25.6,54.9,2.69,0.930,0.608,128,1
1844080,25.0,25.6,51.5,2.62,0.904,0.599,125,1
1844180,25.0,25.5,48.2,2.55,0.879,0.592,121,1
1844280,25.0,25.5,47.0,2.53,0.871,0.589,120,1
1844380,25.0,25.4,53.4,2.66,0.918,0.604,127,1
1844480,25.0,25.4,52.4,2.63,0.910,0.601,126,1
1844580,25.0,25.3,55.5,2.70,0.933,0.608,129,1
1844680,25.0,25.3,53.2,2.65,0.916,0.603,126,1
1844780,25.0,25.3,52.7,2.64,0.912,0.601,126,1
1844880,25.0,25.2,51.8,2.62,0.905,0.599,125,1
1844980,25.0,25.2,49.8,2.58,0.890,0.594,123,1
1845080,25.0,25.2,49.6,2.58,0.889,0.593,123,1
1845180,25.0,25.1,51.2,2.61,0.900,0.597,125,1
1845280,25.0,25.1,53.1,2.65,0.915,0.602,127,1
1845380,25.0,25.1,51.3,2.61,0.901,0.597,125,1
1845480,25.0,25.0,49.0,2.56,0.884,0.592,123,1
1845580,25.0,25.0,49.1,2.57,0.884,0.592,123,1
1845680,25.0,25.0,46.8,2.52,0.867,0.586,121,1
1845780,25.0,24.9,44.9,2.48,0.853,0.582,119,1
1845880,25.0,24.9,43.6,2.46,0.843,0.578,118,1
1845980,25.0,24.8,43.1,2.45,0.839,0.577,117,1
1846080,25.0,24.7,47.1,2.53,0.869,0.586,122,1
1846180,25.0,24.6,48.1,2.54,0.875,0.588,123,1
1846280,25.0,24.6,50.4,2.59,0.893,0.593,125,1
1846380,25.0,24.5,49.0,2.56,0.882,0.589,124,1
1846480,25.0,24.4,54.5,2.67,0.923,0.602,130,1
1846580,25.0,24.4,54.9,2.68,0.925,0.603,131,1
1846680,25.0,24.4,53.8,2.66,0.917,0.600,129,1
1846780,25.0,24.4,53.1,2.64,0.912,0.599,128,1
1846880,25.0,24.4,51.4,2.61,0.899,0.595,127,1
1846980,25.0,24.5,55.1,2.69,0.927,0.604,131,1
1847080,25.0,24.5,53.1,2.64,0.912,0.599,128,1
1847180,25.0,24.5,48.9,2.56,0.881,0.589,124,1
1847280,25.0,24.5,48.4,2.55,0.877,0.588,123,1
1847380,25.0,24.5,47.9,2.54,0.874,0.587,123,1
1847480,25.0,24.5,53.0,2.64,0.912,0.599,129,1
1847580,25.0,24.5,54.3,2.67,0.921,0.602,130,1
1847680,25.0,24.5,54.6,2.68,0.924,0.603,130,1
1847780,25.0,24.6,53.1,2.64,0.912,0.599,128,1
1847880,25.0,24.6,53.9,2.66,0.918,0.601,129,1
1847980,25.0,24.6,53.6,2.65,0.916,0.601,129,1
1848080,25.0,24.6,53.4,2.65,0.915,0.600,129,1
1848180,25.0,24.6,53.0,2.64,0.912,0.599,128,1
1848280,25.0,24.7,50.8,2.60,0.895,0.594,126,1
1848380,25.0,24.7,49.2,2.57,0.884,0.591,124,1
1848480,25.0,24.7,48.8,2.56,0.881,0.590,124,1
1848580,25.0,24.7,49.4,2.57,0.885,0.591,125,1
1848680,25.0,24.7,46.7,2.52,0.866,0.585,122,1
1848780,25.0,24.7,44.8,2.48,0.851,0.580,120,1
1848880,25.0,24.6,43.3,2.45,0.840,0.577,119,1
1848980,25.0,24.6,46.4,2.51,0.863,0.584,122,1
1849080,25.0,24.6,46.1,2.51,0.860,0.583,122,1
1849180,25.0,24.5,46.3,2.51,0.862,0.583,122,1
1849280,25.0,24.5,46.6,2.52,0.864,0.584,123,1
1849380,25.0,24.4,46.4,2.51,0.862,0.583,123,1
1849480,25.0,24.4,48.0,2.54,0.874,0.586,124,1
1849580,25.0,24.4,52.7,2.63,0.909,0.597,129,1
1849680,25.0,24.3,50.1,2.58,0.889,0.591,127,1
1849780,25.0,24.3,49.2,2.56,0.883,0.589,126,1
1849880,25.0,24.3,48.9,2.56,0.880,0.588,126,1
1849980,25.0,24.3,49.7,2.57,0.887,0.590,126,1
1850080,25.0,24.3,48.6,2.55,0.878,0.588,125,1
1850180,25.0,24.3,46.2,2.51,0.860,0.582,123,1
1850280,25.0,24.3,49.0,2.56,0.881,0.589,126,1
1850380,25.0,24.3,51.0,2.60,0.896,0.593,128,1
1850480,25.0,24.3,54.1,2.66,0.919,0.601,132,1
1850580,25.0,24.3,53.2,2.65,0.913,0.599,130,1
1850680,25.0,24.3,50.8,2.59,0.895,0.593,128,1
1850780,25.0,24.4,48.3,2.55,0.876,0.587,125,1
1850880,25.0,24.4,46.2,2.51,0.860,0.582,123,1
1850980,25.0,24.4,44.7,2.48,0.849,0.579,121,1
1851080,25.0,24.4,44.1,2.47,0.845,0.578,121,1
1851180,25.0,24.4,43.0,2.44,0.836,0.575,120,1
1851280,25.0,24.4,44.3,2.47,0.846,0.578,122,1
1851380,25.0,24.3,46.8,2.52,0.865,0.584,124,1
1851480,25.0,24.3,51.8,2.61,0.901,0.595,130,1
1851580,25.0,24.3,51.3,2.60,0.898,0.594,129,1
1851680,25.0,24.3,49.3,2.56,0.883,0.589,127,1
1851780,25.0,24.3,51.4,2.60,0.899,0.594,129,1
1851880,25.0,24.3,54.8,2.68,0.924,0.602,133,1
1851980,25.0,24.3,59.2,2.78,0.957,0.614,138,1
1852080,25.0,24.4,58.4,2.76,0.951,0.612,137,1
1852180,25.0,24.4,58.0,2.75,0.948,0.611,136,1
1852280,25.0,24.5,65.6,2.92,1.005,0.630,144,1
1852380,25.0,24.6,65.0,2.91,1.001,0.629,143,1
1852480,25.0,24.7,67.8,2.97,1.022,0.637,146,1
1852580,25.0,24.9,67.8,2.97,1.023,0.637,145,1
1852680,25.0,25.1,63.3,2.88,0.990,0.627,140,1
1852780,25.0,25.2,59.8,2.80,0.965,0.619,136,1
1852880,25.0,25.4,62.4,2.86,0.985,0.626,138,1
1852980,25.0,25.6,58.7,2.78,0.958,0.618,133,1
1853080,25.0,25.8,51.8,2.62,0.907,0.601,126,1
1853180,25.0,25.9,58.5,2.77,0.957,0.618,133,1
1853280,25.0,26.0,53.7,2.67,0.922,0.607,128,1
1853380,25.0,26.1,57.6,2.76,0.952,0.617,132,1
1853480,25.0,26.1,50.3,2.60,0.897,0.599,124,1
1853580,25.0,26.1,48.9,2.57,0.887,0.596,122,1
1853680,25.0,26.1,52.1,2.63,0.911,0.603,126,1
1853780,25.0,26.1,51.8,2.63,0.909,0.602,126,1
1853880,25.0,26.1,52.5,2.64,0.913,0.604,126,1
1853980,25.0,26.0,53.1,2.66,0.918,0.605,127,1
1854080,25.0,26.0,50.3,2.60,0.897,0.598,124,1
1854180,25.0,25.9,50.7,2.61,0.900,0.599,125,1
1854280,25.0,25.9,51.9,2.63,0.908,0.602,126,1
1854380,0.0,25.8,49.3,2.63,0.908,0.602,0,1
1854480,0.0,25.6,40.9,2.63,0.908,0.602,0,1
1854580,0.0,25.0,30.4,2.63,0.908,0.602,0,1
1854680,0.0,23.9,20.8,2.63,0.908,0.602,0,1
1854780,0.0,22.4,13.6,2.63,0.908,0.602,0,1
1854880,0.0,20.5,9.1,2.63,0.908,0.602,0,1
1854980,0.0,18.2,6.4,2.63,0.908,0.602,0,1
1855080,0.0,15.7,4.6,2.63,0.908,0.602,0,1
1855180,0.0,13.3,3.5,2.63,0.908,0.602,0,1
1855280,0.0,11.0,2.7,2.63,0.908,0.602,0,1
1855380,0.0,9.1,2.1,2.63,0.908,0.602,0,1
1855480,0.0,7.5,1.8,2.63,0.908,0.602,0,1
1855580,0.0,6.2,1.5,2.63,0.908,0.602,0,0
1855680,0.0,5.1,1.3,2.63,0.908,0.602,0,0
1855780,0.0,4.3,1.1,2.63,0.908,0.602,0,0
1855880,0.0,3.7,0.9,2.63,0.908,0.602,0,0
1855980,0.0,3.2,0.8,2.63,0.908,0.602,0,0
1856080,0.0,2.8,0.7,2.63,0.908,0.602,0,0
1856180,0.0,2.4,0.6,2.63,0.908,0.602,0,0
1856280,0.0,2.2,0.6,2.63,0.908,0.602,0,0
1856380,0.0,1.9,0.5,2.63,0.908,0.602,0,0
1856480,0.0,1.7,0.4,2.63,0.908,0.602,0,0
1856580,0.0,1.6,0.4,2.63,0.908,0.602,0,0
1856680,0.0,1.4,0.3,2.63,0.908,0.602,0,0
1856780,0.0,1.3,0.3,2.63,0.908,0.602,0,0
1856880,0.0,1.2,0.3,2.63,0.908,0.602,0,0
1856980,0.0,1.1,0.2,2.63,0.908,0.602,0,0
1857080,0.0,1.0,0.2,2.63,0.908,0.602,0,0
1857180,0.0,1.0,0.2,2.63,0.908,0.602,0,0
1857280,0.0,0.9,0.1,2.63,0.908,0.602,0,0
1857380,0.0,0.8,0.1,2.63,0.908,0.602,0,0
1857480,0.0,0.8,0.1,2.63,0.908,0.602,0,0
1857580,0.0,0.8,0.1,2.63,0.908,0.602,0,0
1857680,0.0,0.7,0.1,2.63,0.908,0.602,0,0
1857780,0.0,0.7,0.0,2.63,0.908,0.602,0,0
1857880,0.0,0.6,0.0,2.63,0.908,0.602,0,0
1857980,0.0,0.6,0.0,2.63,0.908,0.602,0,0
1858080,0.0,0.6,0.0,2.63,0.908,0.602,0,0
1858180,0.0,0.6,-0.0,2.63,0.908,0.602,0,0
1858280,0.0,0.5,-0.0,2.63,0.908,0.602,0,0
1858380,0.0,0.5,-0.0,2.63,0.908,0.602,0,0
1858480,0.0,0.5,-0.0,2.63,0.908,0.602,0,0
1858580,0.0,0.5,-0.0,2.63,0.908,0.602,0,0
1858680,0.0,0.4,-0.0,2.63,0.908,0.602,0,0
1858780,0.0,0.4,-0.1,2.63,0.908,0.602,0,0
1858880,0.0,0.4,-0.1,2.63,0.908,0.602,0,0
1858980,0.0,0.4,-0.1,2.63,0.908,0.602,0,0
1859080,0.0,0.4,-0.1,2.63,0.908,0.602,0,0
